_class,_id,batchId,Year,Quarter,Month,Day,createdBy,designId,Year,Quarter,Month,Day,lastModifiedBy,qrCode,type,urlPrefix
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2dd,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,H7UXLT,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2de,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6T2XEH,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2df,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,ZCE4VK,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e0,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,QS7S45,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e1,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,585TCD,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e2,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,DID6QK,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e3,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,QO1BAC,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e4,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,S3VVCB,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e5,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,WEVYS2,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e6,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,T5JX9C,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e7,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,YJUR7R,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e8,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,IJ0UEP,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2e9,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,OFAAJ9,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2ea,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6QA7JB,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2eb,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,BR254B,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2ec,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,FSZZT3,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2ed,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,NAVTS2,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2ee,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,WD32DT,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2ef,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,7MJJF4,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f0,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,YDZA9H,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f1,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,8HSIMJ,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f2,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,XJTZ7E,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f3,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,SD07WG,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f4,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,YWIMR2,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f5,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,EEPMNB,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f6,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,WFBGC9,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f7,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,AWRFOJ,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f8,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,DT0MR7,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2f9,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,SNLGXE,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2fa,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,SLHAG7,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2fb,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,BV9IYP,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2fc,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,SF23L0,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2fd,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,JNOO57,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2fe,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,9Y8MWT,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d2ff,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,PI2DRA,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d300,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,AJVL70,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d301,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,ZFCAP1,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d302,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,XUKFG7,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d303,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,P6XQ6W,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d304,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,93IYMK,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d305,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,3XUI1X,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d306,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6NDPGS,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d307,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,3TAGCK,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d308,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,P6A8V9,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d309,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,X3QWBU,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d30a,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,H9UQC7,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d30b,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,QCCF13,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d30c,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,MEWVMA,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d30d,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,1H22W2,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d30e,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6SPZG4,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d30f,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,B3ZCX8,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d310,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,2RZW6M,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28c52361f465a40c2d311,66a28c4f361f465a40c2d27b,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,66a28bce361f465a40c2d27a,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,SSSCZG,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28d25361f465a40c2d313,66a28d25361f465a40c2d312,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,2J2A9S,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28d25361f465a40c2d314,66a28d25361f465a40c2d312,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,RTJZFC,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28d25361f465a40c2d315,66a28d25361f465a40c2d312,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,F5070E,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28d25361f465a40c2d316,66a28d25361f465a40c2d312,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,Y0YW78,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28d25361f465a40c2d317,66a28d25361f465a40c2d312,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,ISTVZ9,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28d25361f465a40c2d318,66a28d25361f465a40c2d312,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,A6QSNZ,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28d25361f465a40c2d319,66a28d25361f465a40c2d312,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,3EG0SL,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28d25361f465a40c2d31a,66a28d25361f465a40c2d312,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,667ff00298c9713daae37aa5,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,J77DA3,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d31d,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,MM0YR1,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d31e,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,4Q68TI,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d31f,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,7LZ7UE,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d320,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,4A860Q,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d321,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,V05A32,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d322,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,OSGP8M,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d323,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,5J7WFA,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d324,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,OMTYO0,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d325,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,A3EYCI,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d326,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,UJFFSZ,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d327,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,LT72MH,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d328,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,UL3LM3,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d329,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,9351MU,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d32a,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,KNCLSD,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d32b,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,WIVNT3,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d32c,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,JFSU2N,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d32d,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,LY434H,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d32e,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,7152NG,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d32f,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,9P7AHQ,URL,https://app.securetag.in/found
in.pixiverse.user.management.securetag.db.entity.QRCode,66a28ed4361f465a40c2d330,66a28ed4361f465a40c2d31c,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,6632d385382ecd43e5d5bb03,2024,Qtr 3,July,25,a1034d9a-1051-7074-049c-fb99233de741,2VTC55,URL,https://app.securetag.in/found
